ZipCode,SalePrice,Acreage,LandValue,BuildingValue,TotalValue,FinishedArea,YearBuilt,Bedrooms,FullBath,HalfBath,Parks Per Zip,Acres of Parks Per Zip,ADA Park in Zip,Sports Fields in Zip,Walk Path in Zip
37013,115000,0.22,27500,108200,135700,1497,1988,3,2,0,5,327.44,True,True,True
37013,102000,0.19,27500,63800,91300,1066,1984,3,2,0,5,327.44,True,True,True
37013,125000,0.23,20500,81200,101700,1312,1999,3,2,0,5,327.44,True,True,True
37013,131000,0.2,27500,92700,120200,1516,1996,3,2,0,5,327.44,True,True,True
37013,112600,0.23,22000,66500,88500,1100,1991,3,2,0,5,327.44,True,True,True
37013,118407,0.24,25000,114200,139200,1714.5,1996,3,3,0,5,327.44,True,True,True
37013,126000,0.24,25000,82000,107000,1218,1996,3,2,0,5,327.44,True,True,True
37013,165000,0.26,25000,104900,129900,1654,1990,3,2,0,5,327.44,True,True,True
37013,136000,0.33,24000,76200,103300,1490,1967,3,1,1,5,327.44,True,True,True
37013,163000,0.32,24000,93000,117000,2050,1969,3,1,1,5,327.44,True,True,True
37013,124000,0.23,17000,61800,85300,1100,1972,3,1,0,5,327.44,True,True,True
37013,127000,0.26,24000,90600,114600,2125,1966,3,1,1,5,327.44,True,True,True
37013,115000,0.22,24000,60100,84100,1008,1975,3,1,1,5,327.44,True,True,True
37013,139000,0.32,25000,87200,112200,1354,1977,3,2,0,5,327.44,True,True,True
37013,103500,0.39,15000,79100,94100,1606,1968,3,1,0,5,327.44,True,True,True
37013,73600,0.21,18000,70100,88100,1000,1973,3,1,0,5,327.44,True,True,True
37013,450000,0.18,15500,85200,100700,2118,1979,4,2,0,5,327.44,True,True,True
37013,95360,0.24,18000,71000,89000,1050,1967,2,1,0,5,327.44,True,True,True
37013,97000,0.22,18000,72200,90200,1690.5,1970,3,1,0,5,327.44,True,True,True
37013,103000,0.95,29000,94300,123300,1543,1974,3,2,0,5,327.44,True,True,True
37013,83000,0.18,15500,56800,72300,912,1977,3,1,0,5,327.44,True,True,True
37013,180000,0.35,25000,113200,139200,2004,1993,3,3,0,5,327.44,True,True,True
37013,122000,0.34,25000,119700,144700,1914,2003,3,2,1,5,327.44,True,True,True
37013,255000,0.36,33000,201100,250600,2852,1986,3,3,0,5,327.44,True,True,True
37013,29000,0.19,13000,56400,69400,1066,1983,3,2,0,5,327.44,True,True,True
37013,145000,0.3,27500,91600,119100,1814,1979,3,2,0,5,327.44,True,True,True
37013,159900,0.46,27500,117900,145400,2176,1987,4,3,0,5,327.44,True,True,True
37013,75500,0.14,14000,56400,70400,1116,1984,2,1,1,5,327.44,True,True,True
37013,167700,0.35,29500,139500,169000,2618,1986,3,3,0,5,327.44,True,True,True
37013,154900,0.35,27500,102300,129800,1904,1986,3,2,0,5,327.44,True,True,True
37013,136500,0.36,22000,79300,101300,2294,1972,4,4,0,5,327.44,True,True,True
37013,136500,0.4,22000,81200,103200,2368,1972,4,4,0,5,327.44,True,True,True
37013,119500,0.25,20400,93800,114200,1612,1986,3,3,0,5,327.44,True,True,True
37013,106000,0.19,27500,80700,108200,1450,1984,3,2,0,5,327.44,True,True,True
37013,124500,0.24,22000,99600,121600,1674,1994,3,2,0,5,327.44,True,True,True
37013,149900,0.24,22000,104700,126700,1911,1995,3,3,0,5,327.44,True,True,True
37013,141900,0.26,25000,87000,112000,1303,1988,3,2,0,5,327.44,True,True,True
37013,123000,0.3,24000,77700,106000,1184,1968,3,1,1,5,327.44,True,True,True
37013,135000,0.34,24000,110800,162700,1904,1975,3,1,1,5,327.44,True,True,True
37013,139000,0.32,17000,84400,101400,1310,1972,3,2,0,5,327.44,True,True,True
37013,65000,0.18,17000,60900,77900,2000,1975,5,2,0,5,327.44,True,True,True
37013,99900,0.23,24000,67200,91700,1100,1972,3,1,1,5,327.44,True,True,True
37013,56000,0.24,24000,68300,92300,1125,1977,3,1,0,5,327.44,True,True,True
37013,40000,0.24,24000,68300,92300,1125,1977,3,1,0,5,327.44,True,True,True
37013,104500,0.25,24000,76700,100700,1118,1987,3,2,0,5,327.44,True,True,True
37013,70000,0.13,16000,67200,83200,1045,1985,2,1,1,5,327.44,True,True,True
37013,124900,0.23,18000,73300,91300,1075,1978,3,1,0,5,327.44,True,True,True
37013,107000,0.28,19000,67700,86700,1125,1964,3,1,0,5,327.44,True,True,True
37013,107000,0.25,15500,81800,97300,1188,1975,3,1,1,5,327.44,True,True,True
37013,139000,0.29,25000,89800,114800,1389,1991,3,2,0,5,327.44,True,True,True
37013,135000,0.26,25000,91900,116900,1623,1990,4,3,0,5,327.44,True,True,True
37013,122500,0.21,15500,83100,98600,1616,1973,3,2,0,5,327.44,True,True,True
37013,115000,0.31,27500,92000,119500,1843,1978,3,2,0,5,327.44,True,True,True
37013,127000,0.23,27500,93000,126900,1852,1978,3,2,0,5,327.44,True,True,True
37013,88000,0.25,14000,55400,69400,1172,1984,3,2,0,5,327.44,True,True,True
37013,101500,0.28,22000,85700,107700,1250,1972,3,1,1,5,327.44,True,True,True
37013,137000,0.29,22000,100100,122100,1874,1974,3,2,0,5,327.44,True,True,True
37013,170000,0.34,22000,123000,145000,1942.16003,1977,3,2,0,5,327.44,True,True,True
37013,114400,0.28,27500,77300,104800,1520,1979,3,2,0,5,327.44,True,True,True
37013,93000,0.13,13000,70200,83200,1452,1996,3,2,1,5,327.44,True,True,True
37013,147000,0.26,27500,94900,122400,1874,1980,3,3,0,5,327.44,True,True,True
37013,135000,0.25,27500,91300,118800,1614,1986,4,3,0,5,327.44,True,True,True
37013,142000,0.23,20400,107700,128100,1838,1986,3,3,0,5,327.44,True,True,True
37013,114000,0.21,27500,75300,102800,1142,1991,3,2,0,5,327.44,True,True,True
37013,170000,0.23,27500,119300,146800,1821,1998,3,3,0,5,327.44,True,True,True
37013,124900,0.2,27500,78700,111200,1472,1979,3,2,0,5,327.44,True,True,True
37013,100000,0.33,27500,66800,94300,1107,1985,3,1,1,5,327.44,True,True,True
37013,138500,0.33,22500,100900,123400,1694,2000,3,2,1,5,327.44,True,True,True
37013,125000,0.22,22500,99800,122300,1691,2002,3,2,1,5,327.44,True,True,True
37013,168000,0.51,22500,120000,142500,2438.40002,1969,4,2,1,5,327.44,True,True,True
37013,158000,0.19,27500,106500,134000,1539,1996,3,3,0,5,327.44,True,True,True
37013,116500,0.26,20500,80500,101000,1312,1998,3,2,0,5,327.44,True,True,True
37013,172000,0.39,27500,119200,146700,2000,1999,3,3,0,5,327.44,True,True,True
37013,150000,0.5,25000,107700,132700,1872,1996,3,2,0,5,327.44,True,True,True
37013,141433,0.28,24000,104200,128200,2448,1981,4,6,0,5,327.44,True,True,True
37013,114000,0.32,15000,67300,82300,1050,1971,3,1,0,5,327.44,True,True,True
37013,72000,0.23,15000,66500,81500,1026,1978,3,1,1,5,327.44,True,True,True
37013,134000,0.36,24000,82500,106500,1475,1973,3,1,0,5,327.44,True,True,True
37013,140000,0.34,24000,83800,109500,1762.5,1969,3,1,0,5,327.44,True,True,True
37013,114900,0.23,24000,89800,113800,1425,1968,3,1,1,5,327.44,True,True,True
37013,116900,0.3,24000,81500,105500,1260,1986,3,2,0,5,327.44,True,True,True
37013,250000,3.53,75500,90700,200500,1536,1993,3,2,0,5,327.44,True,True,True
37013,244900,0.46,30000,233000,263000,2405,2014,3,2,0,5,327.44,True,True,True
37013,132000,0.25,15000,108500,123500,1508,2014,3,2,1,5,327.44,True,True,True
37013,80000,0.19,18000,75700,93700,1517,1973,3,1,1,5,327.44,True,True,True
37013,113500,0.21,18000,73600,91600,1075,1978,3,1,0,5,327.44,True,True,True
37013,132900,0.28,17500,87800,105300,1767,1966,3,1,1,5,327.44,True,True,True
37013,79900,0.19,15500,53300,68800,888,1977,2,1,0,5,327.44,True,True,True
37013,126000,0.22,15500,97400,112900,1404,1978,3,1,1,5,327.44,True,True,True
37013,115230,0.22,17500,78600,96100,1544,1967,3,1,1,5,327.44,True,True,True
37013,127000,0.31,27500,89900,117400,1907,1978,3,2,0,5,327.44,True,True,True
37013,144000,0.27,27500,100100,127600,1880,1984,4,2,0,5,327.44,True,True,True
37013,90000,0.21,14000,60600,74600,1354,1985,3,1,1,5,327.44,True,True,True
37013,130000,0.36,20400,101800,122200,1775,1971,3,2,0,5,327.44,True,True,True
37013,115500,0.26,20400,90600,111300,1308,1985,3,2,0,5,327.44,True,True,True
37013,101000,0.18,27500,61800,89300,1066,1982,3,2,0,5,327.44,True,True,True
37013,110000,0.21,27500,75200,102700,1170,1985,3,2,0,5,327.44,True,True,True
37013,115000,0.21,27500,78800,106300,1145,1990,3,2,0,5,327.44,True,True,True
37013,155000,0.31,27500,99900,129600,1899,1989,3,3,0,5,327.44,True,True,True
37013,154500,0.46,27500,101400,128900,1616,2001,3,2,1,5,327.44,True,True,True
37013,129000,0.29,22000,82900,104900,1224,1992,3,2,0,5,327.44,True,True,True
37013,126500,0.23,22000,98100,122400,1774.5,1994,3,2,0,5,327.44,True,True,True
37013,147800,0.28,25000,103500,128500,1508,1997,3,2,0,5,327.44,True,True,True
37013,157000,0.27,24000,104400,128400,2448,1981,4,6,0,5,327.44,True,True,True
37013,113000,0.18,17000,76700,93700,1616,1974,3,1,0,5,327.44,True,True,True
37013,148000,0.27,24000,93900,117900,1764,1991,3,2,0,5,327.44,True,True,True
37013,115000,0.3,17000,76900,93900,1375,1971,3,1,1,5,327.44,True,True,True
37013,254900,0.47,30000,225800,255800,2333,2014,3,2,0,5,327.44,True,True,True
37013,101000,0.41,15000,73200,88200,1000,1970,3,1,0,5,327.44,True,True,True
37013,110000,0.19,18000,77100,95100,1374,1972,3,1,0,5,327.44,True,True,True
37013,110000,0.28,18000,76400,94400,1575,1966,3,1,0,5,327.44,True,True,True
37013,124900,0.25,17500,96700,114200,1460,1968,3,1,1,5,327.44,True,True,True
37013,155000,1,25000,167600,192600,3280,1971,3,2,0,5,327.44,True,True,True
37013,85989,0.32,17500,80500,100100,1564,1969,3,1,1,5,327.44,True,True,True
37013,150000,0.21,33000,83000,116000,1849,2000,3,2,1,5,327.44,True,True,True
37013,120000,0.23,26000,87700,113700,1283,1987,3,2,0,5,327.44,True,True,True
37013,160000,0.23,27500,103700,131200,2004.69,1987,3,2,0,5,327.44,True,True,True
37013,157500,0.26,27500,105900,133400,1744,1987,3,2,0,5,327.44,True,True,True
37013,194000,0.26,22000,172200,194200,2466,2014,3,2,1,5,327.44,True,True,True
37013,149900,0.24,27500,93200,120700,1716,1984,3,3,0,5,327.44,True,True,True
37013,135000,0.25,27500,102500,130000,1823,1985,4,3,0,5,327.44,True,True,True
37013,65000,0.1,13000,53200,66200,1168,1984,2,2,1,5,327.44,True,True,True
37013,160000,0.18,27500,119400,146900,2014,1991,3,2,0,5,327.44,True,True,True
37013,95000,0.2,27500,54300,82000,986,1983,3,1,0,5,327.44,True,True,True
37013,135000,0.21,27500,78500,106000,1438,1983,3,2,0,5,327.44,True,True,True
37013,133500,0.24,27500,89200,116700,1654,1985,3,2,0,5,327.44,True,True,True
37013,155000,0.23,27500,104400,131900,1854,1988,3,3,0,5,327.44,True,True,True
37013,136000,0.32,22500,100500,123000,1474,2000,3,2,1,5,327.44,True,True,True
37013,125000,0.25,26000,88600,114600,1255,2002,3,2,0,5,327.44,True,True,True
37013,140000,0.23,25000,99200,124200,1684,1995,3,2,0,5,327.44,True,True,True
37013,134000,0.24,25000,90600,115600,1341,1998,3,2,0,5,327.44,True,True,True
37013,145000,0.21,17000,96400,113400,1917.54001,1970,4,2,0,5,327.44,True,True,True
37013,115000,0.19,15000,79700,94700,1782,1979,2,1,1,5,327.44,True,True,True
37013,136000,0.25,24000,83200,107200,2000,1973,3,2,0,5,327.44,True,True,True
37013,135000,0.4,24000,98400,122400,2000,1973,3,2,0,5,327.44,True,True,True
37013,108000,0.24,24000,68300,92300,1125,1977,3,1,0,5,327.44,True,True,True
37013,120000,0.18,24000,93400,118300,2450,1965,3,1,1,5,327.44,True,True,True
37013,77000,0.12,16000,65900,83000,1045,1985,2,1,1,5,327.44,True,True,True
37013,120000,0.32,15000,91500,106500,1595,1970,3,1,1,5,327.44,True,True,True
37013,120000,0.21,18000,100900,118900,1520,1978,4,2,1,5,327.44,True,True,True
37013,133000,0.33,19000,98400,117400,1950,1964,4,1,1,5,327.44,True,True,True
37013,89700,0.5,17500,66900,84400,1050,1963,3,1,0,5,327.44,True,True,True
37013,152900,0.92,29000,116400,145400,2256,1976,2,1,1,5,327.44,True,True,True
37013,137500,0.49,25000,119600,144600,1914,2003,3,2,1,5,327.44,True,True,True
37013,78000,0.15,14000,53700,67700,1108,1984,4,1,1,5,327.44,True,True,True
37013,74950,0.13,14000,53900,67900,1060,1985,3,1,1,5,327.44,True,True,True
37013,74950,0.13,14000,53900,67900,1060,1985,3,1,1,5,327.44,True,True,True
37013,129900,0.28,22000,97800,119800,1950,1972,3,1,1,5,327.44,True,True,True
37013,132000,0.33,20400,91600,112000,1440,1985,3,2,0,5,327.44,True,True,True
37013,119000,0.34,22000,91900,113900,1337,1979,3,2,0,5,327.44,True,True,True
37013,124000,0.24,27500,86200,113700,1447,1982,3,2,0,5,327.44,True,True,True
37013,126900,0.26,27500,89600,117100,1487,1985,3,2,0,5,327.44,True,True,True
37013,76200,0.12,13000,57400,70400,973,1985,2,1,1,5,327.44,True,True,True
37013,160000,0.25,27500,90500,118000,1321,1986,3,2,0,5,327.44,True,True,True
37013,139000,0.31,27500,92600,120100,1678,1985,3,3,0,5,327.44,True,True,True
37013,110000,0.21,20400,79700,100100,1264,1984,2,2,0,5,327.44,True,True,True
37013,95000,0.24,27500,55900,83400,1026,1980,3,1,0,5,327.44,True,True,True
37013,180250,0.31,22500,127700,150200,2195,1997,3,3,0,5,327.44,True,True,True
37013,144000,0.37,22500,97500,120000,1593,2001,3,2,1,5,327.44,True,True,True
37013,149900,0.65,27500,103700,131200,1703,1996,3,3,0,5,327.44,True,True,True
37013,122000,0.27,22000,76200,98200,1074,1995,3,2,0,5,327.44,True,True,True
37013,14000,0.31,25000,157500,182500,2480,2015,3,2,1,5,327.44,True,True,True
37013,23000,0.31,25000,157500,182500,2480,2015,3,2,1,5,327.44,True,True,True
37013,75000,0.16,15000,65500,80500,988,1976,3,1,1,5,327.44,True,True,True
37013,139000,0.32,24000,85100,109100,1975,1969,3,1,1,5,327.44,True,True,True
37013,131500,0.22,24000,81900,105900,1650,1965,3,1,1,5,327.44,True,True,True
37013,126100,0.36,15000,95500,110500,2600,1971,4,2,0,5,327.44,True,True,True
37013,125500,0.2,24000,67500,92700,1125,1972,3,1,1,5,327.44,True,True,True
37013,125000,0.45,17000,96700,113700,1985,1972,3,1,0,5,327.44,True,True,True
37013,107900,0.3,17000,55300,72300,1050,1972,3,1,0,5,327.44,True,True,True
37013,144500,0.23,24000,86100,112600,1232,1987,3,2,0,5,327.44,True,True,True
37013,114500,0.23,24000,73300,97300,1152,1987,3,2,0,5,327.44,True,True,True
37013,151000,0.32,25000,96400,123600,1385,1977,3,2,0,5,327.44,True,True,True
37013,135000,0.32,25000,88900,113900,1253,1974,3,2,0,5,327.44,True,True,True
37013,85000,0.16,16000,66500,83000,1045,1985,2,1,1,5,327.44,True,True,True
37013,127000,0.25,15000,73700,88700,1325,1969,3,1,1,5,327.44,True,True,True
37013,98000,0.28,15000,71800,86800,1000,1970,3,1,1,5,327.44,True,True,True
37013,115000,0.85,17500,81300,98800,2100,1964,3,1,0,5,327.44,True,True,True
37013,113000,0.28,15500,96000,111500,1180,2007,4,2,0,5,327.44,True,True,True
37013,149900,0.23,25000,109700,134700,2391.5,1990,3,2,0,5,327.44,True,True,True
37013,113000,0.27,15500,88000,103500,1575,1975,3,1,0,5,327.44,True,True,True
37013,50197,0.25,15500,100300,115800,1404,1973,3,2,0,5,327.44,True,True,True
37013,169600,0.34,25000,100400,125400,2146,1982,3,3,0,5,327.44,True,True,True
37013,120000,0.23,22000,102600,133700,1760,1977,3,2,0,5,327.44,True,True,True
37013,149900,0.25,27500,93400,120900,1852,1979,3,2,0,5,327.44,True,True,True
37013,120000,0.23,26000,98900,124900,1924,1989,3,2,0,5,327.44,True,True,True
37013,137000,0.31,20400,85300,105700,1771,1968,3,1,1,5,327.44,True,True,True
37013,137000,0.24,20400,100500,120900,1866,1986,3,3,0,5,327.44,True,True,True
37013,148000,0.26,27500,78500,107200,1825,1979,3,1,1,5,327.44,True,True,True
37013,110100,0.27,27500,106600,134100,1904,1984,4,2,0,5,327.44,True,True,True
37013,152900,0.28,27500,100900,128400,1781,1984,3,2,0,5,327.44,True,True,True
37013,173000,0.24,27500,99900,142300,1746,1985,3,3,0,5,327.44,True,True,True
37013,115000,0.34,20400,96400,117900,1422,1985,3,2,0,5,327.44,True,True,True
37013,78000,0.19,27500,59700,88300,1051,1980,3,1,0,5,327.44,True,True,True
37013,158500,0.45,22500,115700,138200,1926,1998,3,3,0,5,327.44,True,True,True
37013,114000,0.18,25000,72700,97700,1072,1998,3,2,0,5,327.44,True,True,True
37013,116000,0.23,20500,73300,93800,1116,1999,3,2,0,5,327.44,True,True,True
37013,86000,0.23,22000,54900,76900,888,1993,2,1,1,5,327.44,True,True,True
37013,121500,0.26,22000,67800,89800,1100,1991,3,2,0,5,327.44,True,True,True
37013,156500,0.33,27500,122400,149900,2066,2000,3,2,1,5,327.44,True,True,True
37013,147000,0.25,25000,113500,138500,1894,1998,3,2,0,5,327.44,True,True,True
37013,134900,0.59,24000,92800,116800,1967.04,1987,3,2,0,5,327.44,True,True,True
37013,128000,0.37,24000,88800,112800,1350,1968,3,1,1,5,327.44,True,True,True
37013,126000,0.24,24000,95600,119600,1525,1973,2,1,1,5,327.44,True,True,True
37013,43000,0.12,18000,45100,63100,1438.375,1984,2,2,0,5,327.44,True,True,True
37013,126500,0.36,25000,116200,141200,2087,1974,3,2,0,5,327.44,True,True,True
37013,60000,0.1,16000,45800,61800,754,1984,2,1,0,5,327.44,True,True,True
37013,127000,0.26,15000,71800,86800,1325,1969,3,1,1,5,327.44,True,True,True
37013,140900,0.24,25000,94200,119200,1519,1990,3,2,0,5,327.44,True,True,True
37013,129000,0.27,15500,80200,95700,1073,1975,3,1,0,5,327.44,True,True,True
37013,146500,0.29,22000,98900,139900,2078,1975,4,2,0,5,327.44,True,True,True
37013,80000,0.21,13000,52400,65400,1166,1983,2,2,0,5,327.44,True,True,True
37013,80000,0.18,13000,52300,65300,1166,1983,2,2,0,5,327.44,True,True,True
37013,94000,0.13,13000,72500,85500,1320,2008,3,2,1,5,327.44,True,True,True
37013,115500,0.31,13000,92400,105400,1400,1990,3,2,0,5,327.44,True,True,True
37013,121000,0.21,27500,73800,101300,1550,1979,3,2,0,5,327.44,True,True,True
37013,110000,0.23,20400,77800,98200,1148,1986,3,2,0,5,327.44,True,True,True
37013,113950,0.23,20400,74800,95200,1140,1985,3,2,0,5,327.44,True,True,True
37013,149900,0.28,20400,109200,129600,1962,1988,3,3,0,5,327.44,True,True,True
37013,100000,0.27,22000,68900,90900,1064,1990,3,2,0,5,327.44,True,True,True
37013,26350,0.24,25000,144400,169400,2242,2015,3,2,1,5,327.44,True,True,True
37013,126900,0.3,22000,70000,114600,1100,1993,3,2,0,5,327.44,True,True,True
37013,124000,0.28,24000,68500,92500,1100,1967,3,1,1,5,327.44,True,True,True
37013,100000,0.19,17000,81000,98000,1158,1972,2,1,1,5,327.44,True,True,True
37013,123500,0.22,17000,74400,91400,1700,1977,3,1,0,5,327.44,True,True,True
37013,125000,0.22,24000,77800,101800,1050,1975,2,1,1,5,327.44,True,True,True
37013,139000,0.28,24000,79400,103400,1920,1981,4,4,0,5,327.44,True,True,True
37013,125100,0.23,27000,69000,96000,1185,1980,3,1,1,5,327.44,True,True,True
37013,149000,0.26,25000,88000,113000,1249,1979,3,1,1,5,327.44,True,True,True
37013,109900,0.22,18000,70900,88900,1800,1974,3,1,1,5,327.44,True,True,True
37013,108000,0.2,18000,67900,89200,1418,1973,3,1,1,5,327.44,True,True,True
37013,95000,0.25,18000,57500,75500,1050,1973,3,1,0,5,327.44,True,True,True
37013,130000,0.16,15500,96200,111700,1728,1979,4,2,0,5,327.44,True,True,True
37013,130000,0.23,25000,83900,110100,1108,1993,3,2,0,5,327.44,True,True,True
37013,146000,0.23,25000,119700,144700,1706,2003,3,2,1,5,327.44,True,True,True
37013,105000,0.32,17500,79200,96700,1650,1967,3,1,0,5,327.44,True,True,True
37013,123000,0.25,26000,81200,107200,1350,1989,3,2,0,5,327.44,True,True,True
37013,87000,0.13,14000,59100,73100,1074,1986,3,1,1,5,327.44,True,True,True
37013,143000,0.24,20400,100000,120400,1866,1986,3,3,0,5,327.44,True,True,True
37013,125000,0.23,27500,97600,125100,1716,1980,3,3,0,5,327.44,True,True,True
37013,165000,0.3,27500,98900,126400,1404,1984,3,2,0,5,327.44,True,True,True
37013,147000,0.23,27500,84600,122200,1825,1983,3,1,1,5,327.44,True,True,True
37013,115000,0.25,22000,66900,88900,1100,1991,3,2,0,5,327.44,True,True,True
37013,118500,0.24,22000,67500,89500,1128,1991,3,2,0,5,327.44,True,True,True
37013,124900,0.24,22000,74700,96700,1280,1992,3,2,0,5,327.44,True,True,True
37013,127500,0.23,22000,84500,106500,1280,1994,3,2,0,5,327.44,True,True,True
37013,122500,0.51,24000,76200,100200,1196,1987,3,2,0,5,327.44,True,True,True
37013,157000,0.28,24000,99000,123000,1992.00006,1972,2,1,1,5,327.44,True,True,True
37013,139900,0.25,24000,91400,115400,1887.5,1971,3,1,1,5,327.44,True,True,True
37013,127900,0.19,17000,102400,119400,1650,1974,3,2,0,5,327.44,True,True,True
37013,90000,0.22,24000,67300,91300,1128,1976,3,1,1,5,327.44,True,True,True
37013,115500,0.36,24000,69600,93600,2240,1979,4,4,0,5,327.44,True,True,True
37013,153000,0.32,25000,89700,114700,1572,1979,3,2,0,5,327.44,True,True,True
37013,125000,0.21,18000,71200,89200,1728,1972,4,2,0,5,327.44,True,True,True
37013,93900,0.17,15500,70200,85700,1152,1979,3,1,1,5,327.44,True,True,True
37013,85000,0.22,18000,101600,119600,1898,1967,3,2,0,5,327.44,True,True,True
37013,157000,0.23,25000,109300,134300,1957,1995,3,3,0,5,327.44,True,True,True
37013,142000,0.23,27500,102000,129500,1652,1987,3,2,0,5,327.44,True,True,True
37013,145500,0.28,27500,104600,132100,1840,1987,3,3,0,5,327.44,True,True,True
37013,180000,0.31,29500,131600,161100,2249,1987,4,3,0,5,327.44,True,True,True
37013,136500,0.28,22000,85400,107400,1559,1968,3,2,0,5,327.44,True,True,True
37013,140000,0.28,22000,100200,122200,2126,1969,4,1,1,5,327.44,True,True,True
37013,127000,0.23,20400,98400,118800,1814,1986,3,3,0,5,327.44,True,True,True
37013,145000,0.3,27500,97800,125300,1877,1983,4,2,0,5,327.44,True,True,True
37013,164900,0.28,27500,103900,131400,1963,1984,3,3,0,5,327.44,True,True,True
37013,125800,0.29,20400,93100,113500,1878,1984,3,2,0,5,327.44,True,True,True
37013,121000,0.27,27500,85200,112700,1482,1985,3,2,0,5,327.44,True,True,True
37013,152000,0.5,25000,107700,132700,1872,1996,3,2,0,5,327.44,True,True,True
37013,150000,0.24,25000,98400,123400,1653,1990,3,2,0,5,327.44,True,True,True
37013,118000,0.28,24000,81600,105600,1275,1971,3,1,1,5,327.44,True,True,True
37013,125000,0.32,17000,79800,96800,1575,1972,3,2,0,5,327.44,True,True,True
37013,143000,0.22,17000,83600,100600,2200,1976,3,3,0,5,327.44,True,True,True
37013,150000,0.29,24000,103700,127700,2100,1979,3,2,0,5,327.44,True,True,True
37013,120000,0.27,24000,81700,105700,1208,1973,3,2,0,5,327.44,True,True,True
37013,139000,0.29,24000,81700,105700,1250,1976,3,2,0,5,327.44,True,True,True
37013,189900,0.34,25000,138900,163900,1881,1983,4,2,0,5,327.44,True,True,True
